0,Belgium
1,Botswana
2,Botswana
3,Botswana
4,Botswana
5,Botswana
6,Botswana
7,Botswana
8,Botswana
9,Botswana
10,Botswana
11,Botswana
12,Botswana
13,Botswana
14,Botswana
15,Botswana
16,Botswana
17,Botswana
18,Botswana
19,Botswana
20,Botswana
21,Botswana
22,Botswana
23,Botswana
24,Botswana
25,Botswana
26,Botswana
27,Botswana
28,Czech Rep.
29,Czech Rep.
30,Czech Rep.
31,Czech Rep.
32,Czech Rep.
33,Czech Rep.
34,Czech Rep.
35,Czech Rep.
36,Czech Rep.
37,Czech Rep.
38,Czech Rep.
39,Eritrea
40,Eritrea
41,Ethiopia
43,India
44,India
45,India
46,India
47,India
48,Italy
49,Italy
50,Italy
51,Italy
52,Italy
53,Italy
54,Italy
55,Italy
56,Kenya
57,Malawi
58,Malawi
59,Malawi
60,Malawi
61,Malawi
62,Malawi
63,Malawi
64,Malawi
65,Malawi
66,Malawi
67,Malawi
68,Malawi
69,Malawi
70,Malawi
71,Malawi
72,Malawi
73,Malawi
74,Malawi
75,Malawi
76,Malawi
77,Malawi
78,Malawi
79,Malawi
80,Malawi
81,Malawi
82,Malawi
83,Malawi
84,Malawi
85,Malawi
86,Malawi
87,Malawi
88,Malawi
89,Malawi
90,Malawi
91,Malawi
92,Malawi
93,Malawi
94,Malawi
95,Malawi
96,Malawi
97,Malawi
98,Malawi
99,Malawi
101,Portugal
102,Russian Federation
103,Sweden
104,Sweden
105,Sweden
106,Sweden
107,Sweden
108,Sweden
109,Sweden
110,Sweden
111,Sweden
112,Sweden
113,Sweden
114,Sweden
115,Senegal
116,Yemen
117,Yemen
118,Yemen
119,South Africa
120,South Africa
121,South Africa
122,South Africa
123,South Africa
124,South Africa
125,South Africa
126,South Africa
127,South Africa
128,South Africa
129,South Africa
130,South Africa
131,South Africa
132,South Africa
133,South Africa
134,South Africa
135,South Africa
136,South Africa
137,South Africa
138,South Africa
139,South Africa
140,South Africa
141,South Africa
142,South Africa
143,Zambia
144,Argentina
145,Argentina
